"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03789V04537","Local Authority Area","C03723V04471","Sex Profile","UNIT","VALUE"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-148d-13a3-e055-000000000001","Laois County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","-","All buyers","Number","3360"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","110","Sole male buyer","Number","310"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","120","Sole female buyer","Number","340"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","130","Joint buyers - male & female","Number","2620"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","150","Joint buyers - 2 female","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1494-13a3-e055-000000000001","Meath County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","50"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","-","All buyers","Number","490"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","110","Sole male buyer","Number","110"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","120","Sole female buyer","Number","60"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","130","Joint buyers - male & female","Number","310"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","-","All buyers","Number","1510"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","110","Sole male buyer","Number","290"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","120","Sole female buyer","Number","240"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","130","Joint buyers - male & female","Number","940"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","-","All buyers","Number","840"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","110","Sole male buyer","Number","110"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","120","Sole female buyer","Number","110"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","130","Joint buyers - male & female","Number","590"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","-","All buyers","Number","840"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","110","Sole male buyer","Number","170"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","120","Sole female buyer","Number","120"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","130","Joint buyers - male & female","Number","510"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","-","All buyers","Number","4300"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","110","Sole male buyer","Number","330"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","120","Sole female buyer","Number","330"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","130","Joint buyers - male & female","Number","3510"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","140","Joint buyers - 2 male","Number","40"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","150","Joint buyers - 2 female","Number","50"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","40"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","-","All buyers","Number","920"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","110","Sole male buyer","Number","170"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","120","Sole female buyer","Number","130"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","130","Joint buyers - male & female","Number","570"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","30"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","-","All buyers","Number","1830"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","110","Sole male buyer","Number","310"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","120","Sole female buyer","Number","250"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","130","Joint buyers - male & female","Number","1170"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","150","Joint buyers - 2 female","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","60"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","-","All buyers","Number","1730"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","110","Sole male buyer","Number","300"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","120","Sole female buyer","Number","240"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","130","Joint buyers - male & female","Number","1120"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","150","Joint buyers - 2 female","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","30"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","-","All buyers","Number","1240"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","110","Sole male buyer","Number","180"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","120","Sole female buyer","Number","200"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","130","Joint buyers - male & female","Number","810"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","40"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","-","All buyers","Number","2410"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","110","Sole male buyer","Number","220"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","120","Sole female buyer","Number","270"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","130","Joint buyers - male & female","Number","1870"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","140","Joint buyers - 2 male","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","150","Joint buyers - 2 female","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","20"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","-","All buyers","Number","2200"
"CRP04C1","Volume of Purchasers","2017","2017","01","Filings","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","110","Sole male buyer","Number","280"
