"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03867V04617","County Where Property Was Purchased","C03734V04482","Purchasers Location Given During Purchase","UNIT","VALUE"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","GYC","Co. Galway","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","KEC","Co. Kildare","Number","260"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","KKC","Co. Kilkenny","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","KYC","Co. Kerry","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","LDC","Co. Longford","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","LKC","Co. Limerick","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","LMC","Co. Leitrim","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","LSC","Co. Laois","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","MHC","Co. Meath","Number","80"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","MNC","Co. Monaghan","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","MOC","Co. Mayo","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","OYC","Co. Offaly","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","RNC","Co. Roscommon","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","SOC","Co. Sligo","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","TYC","Co. Tipperary","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","WDC","Co. Waterford","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","WKC","Co. Wicklow","Number","10190"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","WMC","Co. Westmeath","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","WXC","Co. Wexford","Number","380"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","XB","Great Britain","Number","150"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","XI","Northern Ireland","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","ZZNM2","North America","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144e-13a3-e055-000000000001","Co. Wicklow","ZZZ10","Rest of the World","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","999","Unknown","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","CEC","Co. Clare","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","CKC","Co. Cork","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","CNC","Co. Cavan","Number","50"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","CWC","Co. Carlow","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","DLC","Co. Donegal","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","DNC","Co. Dublin","Number","930"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","EURXIEUK","European Countries excluding Ireland and the UK","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","GYC","Co. Galway","Number","260"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","KEC","Co. Kildare","Number","300"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","KKC","Co. Kilkenny","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","KYC","Co. Kerry","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","LDC","Co. Longford","Number","190"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","LKC","Co. Limerick","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","LMC","Co. Leitrim","Number","50"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","LSC","Co. Laois","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","MHC","Co. Meath","Number","420"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","MNC","Co. Monaghan","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","MOC","Co. Mayo","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","OYC","Co. Offaly","Number","260"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","RNC","Co. Roscommon","Number","440"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","SOC","Co. Sligo","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","TYC","Co. Tipperary","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","WDC","Co. Waterford","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","WKC","Co. Wicklow","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","WMC","Co. Westmeath","Number","5730"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","WXC","Co. Wexford","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","XB","Great Britain","Number","140"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","XI","Northern Ireland","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","ZZNM2","North America","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144c-13a3-e055-000000000001","Co. Westmeath","ZZZ10","Rest of the World","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","999","Unknown","Number","100"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","CEC","Co. Clare","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","CKC","Co. Cork","Number","150"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","CNC","Co. Cavan","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","CWC","Co. Carlow","Number","220"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","DLC","Co. Donegal","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","DNC","Co. Dublin","Number","3320"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","EURXIEUK","European Countries excluding Ireland and the UK","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","GYC","Co. Galway","Number","90"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","KEC","Co. Kildare","Number","430"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","KKC","Co. Kilkenny","Number","210"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","KYC","Co. Kerry","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","LDC","Co. Longford","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","LHC","Co. Louth","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","LKC","Co. Limerick","Number","50"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","LMC","Co. Leitrim","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","LSC","Co. Laois","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","MHC","Co. Meath","Number","170"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","MNC","Co. Monaghan","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","MOC","Co. Mayo","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","OYC","Co. Offaly","Number","50"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","RNC","Co. Roscommon","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","SOC","Co. Sligo","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","TYC","Co. Tipperary","Number","90"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","WDC","Co. Waterford","Number","230"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","WKC","Co. Wicklow","Number","980"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","WMC","Co. Westmeath","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","WXC","Co. Wexford","Number","9800"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","XB","Great Britain","Number","800"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","XI","Northern Ireland","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","ZZNM2","North America","Number","90"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144d-13a3-e055-000000000001","Co. Wexford","ZZZ10","Rest of the World","Number","90"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","999","Unknown","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","CEC","Co. Clare","Number","10420"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","CKC","Co. Cork","Number","230"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","CNC","Co. Cavan","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","CWC","Co. Carlow","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","DLC","Co. Donegal","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","DNC","Co. Dublin","Number","700"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","EURXIEUK","European Countries excluding Ireland and the UK","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","GYC","Co. Galway","Number","400"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","KEC","Co. Kildare","Number","130"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","KKC","Co. Kilkenny","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","KYC","Co. Kerry","Number","60"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","LDC","Co. Longford","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","LHC","Co. Louth","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","LKC","Co. Limerick","Number","1930"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","LMC","Co. Leitrim","Number","0"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","LSC","Co. Laois","Number","40"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","MHC","Co. Meath","Number","70"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","MNC","Co. Monaghan","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","MOC","Co. Mayo","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","OYC","Co. Offaly","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","RNC","Co. Roscommon","Number","20"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","SOC","Co. Sligo","Number","10"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","TYC","Co. Tipperary","Number","270"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","WDC","Co. Waterford","Number","30"
"CRP05C1","Volume of Purchasers","2021","2021","01","Filings","2ae19629-1450-13a3-e055-000000000001","Co. Clare","WKC","Co. Wicklow","Number","50"
